"ID","Age","Gender","Race","RaceImputed","Location","City","State","ZipCode","County","Address","Latitude","Longitude","Agency","ForceType","Date","Year"
16802,"38","Male","African-American/Black","African-American/Black","451 Clyde Fant Pkwy","Shreveport","LA",71101,"Caddo","451 Clyde Fant Pkwy Shreveport LA 71101 Caddo","32.5173994",-93.7447151,"Shreveport Police Department","Gunshot",2015-10-22,2015
16803,"36","Male","African-American/Black","African-American/Black","Garfield Ave & Cypress Ave","Carmichael","CA",95608,"Sacramento","Garfield Ave & Cypress Ave Carmichael CA 95608 Sacramento","38.6389968",-121.3367307,"Sacramento County Sheriff's Office","Gunshot",2015-10-22,2015
16796,"36","Male","Hispanic/Latino","Hispanic/Latino","Leopard St. and McKenzie Rd","Corpus Christi","TX",78410,"Nueces","Leopard St. and McKenzie Rd Corpus Christi TX 78410 Nueces","27.8388617",-97.5736732,"Corpus Christi Police Department","Tasered",2015-10-21,2015
16797,"47","Male","European-American/White","European-American/White","1400 Hidden Valley Dr SE","Kentwood","MI",49508,"Kent","1400 Hidden Valley Dr SE Kentwood MI 49508 Kent","42.8568591",-85.6296019,"Kentwood Police Department","Gunshot",2015-10-21,2015
16798,"21","Male","Hispanic/Latino","Hispanic/Latino","5000 block Ave 309","Visalia","CA",93291,"Tulare","5000 block Ave 309 Visalia CA 93291 Tulare","36.3508776",-119.4618506,"Tulare County Sheriff's Office","Gunshot",2015-10-21,2015
16799,"35","Male","Hispanic/Latino","Hispanic/Latino","200 East First Street","Calexico","CA",92231,"Imperial","200 East First Street Calexico CA 92231 Imperial","32.6652402",-115.4965853,"U.S. Customs and Border Protection","Gunshot",2015-10-21,2015
16790,"40","Male","European-American/White","European-American/White","Elephant Butte Dam","Truth or Consequences","NM",87901,"Sierra","Elephant Butte Dam Truth or Consequences NM 87901 Sierra","33.1542036",-107.1923071,"Sierra County Sheriff's Office","Gunshot",2015-10-20,2015
16791,"47","Male","European-American/White","European-American/White","11651 S Jordan Rd","Wakarusa","KS",66546,"Shawnee","11651 S Jordan Rd Wakarusa KS 66546 Shawnee","38.8584109",-95.698157,"Osage County Sheriff's Office","Tasered",2015-10-20,2015
16792,"30","Male","European-American/White","European-American/White","1325 Hurstbourne Parkway","Louisville","KY",40222,"Jefferson","1325 Hurstbourne Parkway Louisville KY 40222 Jefferson","38.224482",-85.575899,"Jeffersontown Police Department","Gunshot",2015-10-20,2015
16793,"39","Male","African-American/Black","African-American/Black","6th Ave and F St","San Diego","CA",92101,"San Diego","6th Ave and F St San Diego CA 92101 San Diego","32.7136279",-117.1592326,"San Diego Police Department","Gunshot",2015-10-20,2015
16794,"21","Male","European-American/White","European-American/White","3200 Ravenwood Terrace NW","Cedar Rapids","IA",52405,"Linn","3200 Ravenwood Terrace NW Cedar Rapids IA 52405 Linn","41.970086",-91.713337,"Cedar Rapids Police Department","Gunshot",2015-10-20,2015
16795,"30","Male","European-American/White","European-American/White","Armel Rd and Little Creek Rd","Mandeville","LA",70471,"St. Tammany","Armel Rd and Little Creek Rd Mandeville LA 70471 St. Tammany","30.4089092",-90.0308073,"St. Tammany Parish Sheriff's Office","Gunshot",2015-10-20,2015
16789,"40","Male","African-American/Black","African-American/Black","400 W 111th St","Los Angeles","CA",90061,"Los Angeles","400 W 111th St Los Angeles CA 90061 Los Angeles","33.9348363",-118.2811003,"Los Angeles County Sheriff's Department","Gunshot",2015-10-19,2015
16785,"50","Male","European-American/White","European-American/White","1406 6th Ave N","St. Cloud","MN",56303,"Stearns","1406 6th Ave N St. Cloud MN 56303 Stearns","45.5753591",-94.1692047,"Aitkin County Sheriff's Office","Tasered",2015-10-18,2015
16786,"37","Male","Hispanic/Latino","Hispanic/Latino","1522 S 77 Sunshine Strip","Harlingen","TX",78550,"Cameron","1522 S 77 Sunshine Strip Harlingen TX 78550 Cameron","26.1755481",-97.6772485,"Harlingen Police Department","Beaten/Bludgeoned with instrument",2015-10-18,2015
16787,"28","Male","European-American/White","European-American/White","4669 block N Fisher Ave","Fresno","CA",93720,"Fresno","4669 block N Fisher Ave Fresno CA 93720 Fresno","36.8567138",-119.773733,"Fresno Police Department","Gunshot",2015-10-18,2015
16788,"31","Male","African-American/Black","African-American/Black","PGA Blvd & I-95","Palm Beach","FL",33410,"Palm Beach","PGA Blvd & I-95 Palm Beach FL 33410 Palm Beach","26.8370483",-80.0997986,"Palm Beach Gardens Police Department","Gunshot",2015-10-18,2015
16779,"30","Male","African-American/Black","African-American/Black","1310 Santa Rita E","Chula Vista","CA",91913,"San Diego","1310 Santa Rita E Chula Vista CA 91913 San Diego","32.622115",-116.999402,"U.S. Immigration and Customs Enforcement","Gunshot",2015-10-17,2015
16780,"18","Male","African-American/Black","African-American/Black","7559 Midlothian Turnpike","Richmond","VA",23225,"Chesterfield","7559 Midlothian Turnpike Richmond VA 23225 Chesterfield","37.4988552",-77.5365801,"Richmond Police Department","Gunshot",2015-10-17,2015
16781,"28","Male","African-American/Black","African-American/Black","1066 Kelly Dr","York","PA",17404,"York","1066 Kelly Dr York PA 17404 York","39.973443",-76.7529349,"York City Police Department","Gunshot",2015-10-17,2015
16782,"22","Male","Hispanic/Latino","Hispanic/Latino","4000 E Briggsmore Ave","Modesto","CA",95355,"Stanislaus","4000 E Briggsmore Ave Modesto CA 95355 Stanislaus","37.6665446",-120.9201493,"Modesto Police Department","Gunshot",2015-10-17,2015
16775,"45","Male","European-American/White","European-American/White","702 Melinda Drive","Winder","GA",30680,"Barrow","702 Melinda Drive Winder GA 30680 Barrow","34.033431",-83.655901,"Barrow County Sheriff's Office, Hall County Sheriff's Office","Gunshot",2015-10-16,2015
16776,"25","Male","Hispanic/Latino","Hispanic/Latino","800 block Ashcomb Dr","La Puente","CA",91744,"Los Angeles","800 block Ashcomb Dr La Puente CA 91744 Los Angeles","34.0312159",-117.9160889,"Los Angeles County Sheriff's Department","Gunshot",2015-10-16,2015
16777,"33","Male","African-American/Black","African-American/Black","21st St N & 15th Ave N","Columbus","MS",39701,"Lowndes","21st St N & 15th Ave N Columbus MS 39701 Lowndes","33.5117266",-88.4097931,"Columbus Police Department","Gunshot",2015-10-16,2015
16778,"27","Male","European-American/White","European-American/White","913 Panama St","Houston","TX",77009,"Harris","913 Panama St Houston TX 77009 Harris","29.7857154",-95.3624819,"Houston Police Department","Gunshot",2015-10-16,2015
16767,"54","Male","European-American/White","European-American/White","1771 Research Park Drive","Davis","CA",95618,"Yolo","1771 Research Park Drive Davis CA 95618 Yolo","38.5440944",-121.7293594,"Davis Police Department","Beaten/Bludgeoned with instrument",2015-10-15,2015
16768,"31","Male","European-American/White","European-American/White","State Rd & Outerbelt S Fwy","Cleveland","OH",44109,"Cuyahoga","State Rd & Outerbelt S Fwy Cleveland OH 44109 Cuyahoga","41.4219777",-81.710833,"Parma Police Department, Parma Heights Police Department, Brooklyn Police Department","Gunshot",2015-10-15,2015
16769,"27","Male","Hispanic/Latino","Hispanic/Latino","Market St and 8th St","San Francisco","CA",94102,"San Francisco","Market St and 8th St San Francisco CA 94102 San Francisco","37.7787183",-122.4147847,"San Francisco Police Department","Gunshot",2015-10-15,2015
16770,"25","Male","African-American/Black","African-American/Black","2660 Noe Bixby Rd","Columbus","OH",43232,"Franklin","2660 Noe Bixby Rd Columbus OH 43232 Franklin","39.9221981",-82.8638711,"Columbus Division of Police","Gunshot",2015-10-15,2015
16771,"50","Female","European-American/White","European-American/White","S Jones Blvd & W Desert Inn Rd","Las Vegas","NV",89146,"Clark","S Jones Blvd & W Desert Inn Rd Las Vegas NV 89146 Clark","36.1290532",-115.224864,"Las Vegas Metropolitan Police Department","Gunshot",2015-10-15,2015
16772,"15","Male","Hispanic/Latino","Hispanic/Latino","SW 137th Ave and SW 280th St","Homestead","FL",33033,"Miami-Dade","SW 137th Ave and SW 280th St Homestead FL 33033 Miami-Dade","25.5058946",-80.4133762,"Miami-Dade Police Department","Gunshot",2015-10-15,2015
16773,"35","Male","European-American/White","European-American/White","11500 NE 120th St","Kirkland","WA",98034,"King","11500 NE 120th St Kirkland WA 98034 King","47.7071288",-122.1885209,"Kirkland Police Department","Gunshot",2015-10-15,2015
16774,"20","Male","African-American/Black","African-American/Black","7844 W Tidwell Rd","Houston","TX",77040,"Harris","7844 W Tidwell Rd Houston TX 77040 Harris","29.8521602",-95.5078366,"Houston Police Department","Gunshot",2015-10-15,2015
20029,"52","Male","European-American/White","European-American/White","33 Foxglove Dr","Greensburg","PA",15601,"Westmoreland","33 Foxglove Dr Greensburg PA 15601 Westmoreland","40.339804",-79.544655,"Greensburg Police Department, Pennsylvania State Police","Gunshot",2015-10-15,2015
16761,"57","Male","African-American/Black","African-American/Black","AL-3 & Co Hwy 17","Evergreen","AL",36401,"Conecuh","AL-3 & Co Hwy 17 Evergreen AL 36401 Conecuh","31.3857989",-87.0202002,"Conecuh County Sheriff's Office, Alabama Department of Public Safety","Gunshot",2015-10-14,2015
16762,"59","Male","Race unspecified","European-American/White","3 Geary Plaza","Seaside","CA",93955,"Monterey","3 Geary Plaza Seaside CA 93955 Monterey","36.6136476",-121.8447802,"Seaside Police Department","Gunshot",2015-10-14,2015
16763,"18","Male","Hispanic/Latino","Hispanic/Latino","81-990 Shadow Palm Ave","Indio","CA",92201,"Riverside","81-990 Shadow Palm Ave Indio CA 92201 Riverside","33.7177631",-116.234936,"Indio Police Department","Gunshot",2015-10-14,2015
16764,"27","Male","European-American/White","European-American/White","E Main St & I-75","Cartersville","GA",30121,"Bartow","E Main St & I-75 Cartersville GA 30121 Bartow","34.1742623",-84.760308,"Emerson Police Department","Gunshot",2015-10-14,2015
16765,"46","Female","European-American/White","European-American/White","11110 Tamiami Trail East","Naples","FL",34113,"Collier","11110 Tamiami Trail East Naples FL 34113 Collier","26.0928468",-81.7350349,"Collier County Sheriff's Office","Gunshot",2015-10-14,2015
20027,"61","Male","European-American/White","European-American/White","34 Browntown Road","Avella","PA",15312,"Washington","34 Browntown Road Avella PA 15312 Washington","40.2774949",-80.4656679,"Pennsylvania State Police","Gunshot",2015-10-14,2015
20028,"45","Male","Race unspecified","European-American/White","375 Forgedale Road","Bechtelsville","PA",19505,"Berks","375 Forgedale Road Bechtelsville PA 19505 Berks","40.4225417",-75.6283478,"Pennsylvania State Police","Gunshot",2015-10-14,2015
16760,"27","Male","Race unspecified","European-American/White","1200 block Manhattan Way","Gardnerville","NV",89460,"Douglas","1200 block Manhattan Way Gardnerville NV 89460 Douglas","38.9053634",-119.7514765,"Douglas County Sheriff's Office","Gunshot",2015-10-13,2015
16757,"31","Male","European-American/White","European-American/White","1362 Union St","Brookhaven","MS",39601,"Lincoln","1362 Union St Brookhaven MS 39601 Lincoln","31.5948889",-90.4541709,"Brookhaven Police Department","Gunshot",2015-10-12,2015
16758,"40","Male","African-American/Black","African-American/Black","SW Lee Blvd & SW Sheridan Rd","Lawton","OK",73505,"Comanche","SW Lee Blvd & SW Sheridan Rd Lawton OK 73505 Comanche `","34.59443",-98.4222045,"Lawton Police Department","Gunshot",2015-10-12,2015
16753,"43","Male","Hispanic/Latino","Hispanic/Latino","5200 block W 40th St","Odessa","TX",79764,"Ector","5200 block W 40th St Odessa TX 79764 Ector","31.8718854",-102.4244921,"Ector County Sheriff's Office","Gunshot",2015-10-11,2015
16754,"34","Male","Hispanic/Latino","Hispanic/Latino","279 E 5th St","San Bernardino","CA",92410,"San Bernardino","279 E 5th St San Bernardino CA 92410 San Bernardino","34.108041",-117.279666,"San Bernardino Police Department","Gunshot",2015-10-11,2015
16755,"23","Male","African-American/Black","African-American/Black","159 Carver Rd","Taylors","SC",29687,"Greenville","159 Carver Rd Taylors SC 29687 Greenville","34.949107",-82.307976,"Greenville County Sheriff's Office","Gunshot",2015-10-11,2015
16756,"44","Male","Asian/Pacific Islander","Asian/Pacific Islander","737 Contour Dr","Lake Charles","LA",70605,"Calcasieu","737 Contour Dr Lake Charles LA 70605 Calcasieu","30.1742819",-93.2293986,"Lake Charles Police Department","Gunshot",2015-10-11,2015
25158,"38","Male","Hispanic/Latino","Hispanic/Latino","921 Winthrop Avenue","Revere","MA",2151,"Suffolk","921 Winthrop Avenue Revere MA 02151 Suffolk","42.3943319",-70.9853984,"Revere Police Department","Tasered",2015-10-11,2015
16748,"38","Male","European-American/White","European-American/White","Snow Cap Avenue and Cygnet Road","Pinon Hills","CA",92372,"San Bernardino","Snow Cap Avenue and Cygnet Road Pinon Hills CA 92372 San Bernardino","34.4013703",-117.6033266,"San Bernardino County Sheriff's Office","Gunshot",2015-10-10,2015
16749,"35","Male","European-American/White","European-American/White","4400 block Yender Ave","Lisle","IL",60532,"DuPage","4400 block Yender Ave Lisle IL 60532 Du Page","41.8049346",-88.0934789,"Lisle Police Department","Gunshot",2015-10-10,2015
16750,"49","Male","European-American/White","European-American/White","Balch St","Beverly","MA",1915,"Essex","Balch St Beverly MA 01915 Essex","42.5635625",-70.888505,"Beverly Police Department","Gunshot",2015-10-10,2015
16751,"31","Male","European-American/White","European-American/White","1750 Boston Post Rd","Old Saybrook","CT",6475,"Middlesex","1750 Boston Post Rd Old Saybrook CT 06475 Middlesex","41.2853474",-72.4188372,"Connecticut State Police","Gunshot",2015-10-10,2015
16744,"62","Female","European-American/White","European-American/White","44000 block Jacob Court","Aguanga","CA",92536,"Riverside","44000 block Jacob Court Aguanga CA 92536 Riverside","33.4765876",-116.8180505,"Riverside County Sheriff's Department","Gunshot",2015-10-09,2015
16745,"40","Male","European-American/White","European-American/White","8072 Townline Road","Lakeview","MI",48850,"Montcalm","8072 Townline Road Lakeview MI 48850 Montcalm","43.4456951",-85.2443684,"Michigan State Police","Gunshot",2015-10-09,2015
16746,"19","Male","African-American/Black","African-American/Black","6400 Cardinal Ln","Columbia","MD",21044,"Howard","6400 Cardinal Ln Columbia MD 21044 Howard","39.1988869",-76.879491,"Howard County Police Department","Gunshot",2015-10-09,2015
3243,"38","Male","European-American/White","European-American/White","911 Parr Boulevard","Reno","NV",89512,"Washoe","911 Parr Boulevard Reno NV 89512 Washoe","39.5748794",-119.8129306,"Washoe County Sheriff's Office","Asphyxiated/Restrained",2015-10-08,2015
16741,"46","Male","Hispanic/Latino","Hispanic/Latino","600 block Mercury St.","West Palm Beach","FL",33406,"Palm Beach","600 block Mercury St. West Palm Beach FL 33406 Palm Beach","26.6684253",-80.1088344,"Palm Beach County Sheriff's Office","Gunshot",2015-10-07,2015
10926,"36","Male","European-American/White","European-American/White","4908 Bradshaw Road","Knoxville","TN",37912,"Knox","4908 Bradshaw Road Knoxville TN 37912 Knox","35.9855316",-83.9913444,"Knoxville Police Department","Gunshot",2015-10-06,2015
16740,"36","Male","European-American/White","European-American/White","220 Olivier St","Monterey","CA",93940,"Monterey","220 Olivier St Monterey CA 93940 Monterey","36.602632",-121.894841,"Monterey Police Department","Gunshot",2015-10-06,2015
16737,"51","Male","European-American/White","European-American/White","1300 block West Redbud Drive","Hurst","TX",76053,"Tarrant","1300 block West Redbud Drive Hurst TX 76053 Tarrant","32.8175949",-97.2021751,"Hurst Police Department","Gunshot",2015-10-05,2015
16738,"50","Male","European-American/White","European-American/White","Freddie Ave","Woodbridge Township","NJ",7001,"Middlesex","Freddie Ave Woodbridge Township NJ 07001 Middlesex","40.5730156",-74.2680378,"Woodbridge Police Department","Gunshot",2015-10-05,2015
16739,"18","Male","African-American/Black","African-American/Black","6420 Southeast 15th Street","Midwest City","OK",73110,"Oklahoma","6420 Southeast 15th Street Midwest City OK 73110 Oklahoma","35.4497498",-97.4132203,"Midwest City Police Department","Gunshot",2015-10-05,2015
16735,"27","Male","European-American/White","European-American/White","2nd St","Muscle Shoals","AL",35661,"Colbert","2nd St Muscle Shoals AL 35661 Colbert","34.7878271",-87.619838,"Muscle Shoals Police Department, Sheffield Police Department","Gunshot",2015-10-04,2015
16736,"31","Male","African-American/Black","African-American/Black","3500 block W. Grenshaw St","Chicago","IL",60624,"Cook","3500 block W. Grenshaw St Chicago IL 60624 Cook","41.8672712",-87.7130295,"Chicago Police Department","Gunshot",2015-10-04,2015
16732,"45","Male","European-American/White","European-American/White","Sepulveda Blvd and Victory Blvd","Los Angeles","CA",91411,"Los Angeles","Sepulveda Blvd and Victory Blvd Los Angeles CA 91411 Los Angeles","34.1866704",-118.4661898,"Los Angeles Police Department","Gunshot",2015-10-03,2015
16728,"29","Male","European-American/White","European-American/White","14800 XIT Trail","Amarillo","TX",79118,"Randall","14800 XIT Trail Amarillo TX 79118 Randall","35.057285",-101.882634,"Randall County Sheriff's Office","Gunshot",2015-10-02,2015
16729,"28","Male","Hispanic/Latino","Hispanic/Latino","1519 Avenida Del Sol","Sierra Vista","AZ",85635,"Cochise","1519 Avenida Del Sol Sierra Vista AZ 85635 Cochise","31.5412257",-110.2398385,"Cochise County Sheriff's Office, Sierra Vista Police Department","Gunshot",2015-10-02,2015
16730,"55","Female","European-American/White","European-American/White","18000 SW Shaw St","Aloha","OR",97007,"Washington","18000 SW Shaw St Aloha OR 97007 Washington","45.4926372",-122.8623874,"Washington County Sheriff's Office","Gunshot",2015-10-02,2015
16731,"26","Male","Hispanic/Latino","Hispanic/Latino","200 S Linden Ave","Rialto","CA",92376,"San Bernardino","200 S Linden Ave Rialto CA 92376 San Bernardino","34.096913",-117.403089,"Rialto Police Department","Gunshot",2015-10-02,2015
16725,"37","Male","European-American/White","European-American/White","500 block Watkins St","Mora","MN",55051,"Kanabec","500 block Watkins St Mora MN 55051 Kanabec","45.8721885",-93.2956975,"Kanabec County Sheriff's Office","Gunshot",2015-09-30,2015
16726,"65","Male","Race unspecified","European-American/White","710 S. Main St.","Caseyville","IL",62232,"St. Clair","710 S. Main St. Caseyville IL 62232 St. Clair","38.6322641",-90.0291494,"Caseyville Police Department","Gunshot",2015-09-30,2015
16727,"39","Male","European-American/White","European-American/White","3114 Sage Hill Dr","San Antonio","TX",78230,"Bexar","3114 Sage Hill Dr San Antonio TX 78230 Bexar","29.5095425",-98.5455045,"Bexar County Sheriff's Office","Gunshot",2015-09-30,2015
16722,"40","Male","European-American/White","European-American/White","100 block Rattlesnake Point Rd.","Rockport","TX",78382,"Aransas","100 block Rattlesnake Point Rd. Rockport TX 78382 Aransas","28.0580181",-97.0824705,"Rockport Police Department","Gunshot",2015-09-29,2015
16723,"46","Male","Native American/Alaskan","Native American/Alaskan","20 Signal Dr","Rapid City","SD",57701,"Pennington","20 Signal Dr Rapid City SD 57701 Pennington","44.07255",-103.2186238,"Rapid City Police Department","Gunshot",2015-09-29,2015
16724,"28","Male","African-American/Black","African-American/Black","W Virginia Turnpike","Beckley","WV",25801,"Raleigh","W Virginia Turnpike Beckley WV 25801 Raleigh","37.8100996",-81.2146642,"West Virginia State Police","Gunshot",2015-09-29,2015
23456,"31","Male","Asian/Pacific Islander","Asian/Pacific Islander","Kamehameha IV Road and Kino Street","Honolulu","HI",96819,"Honolulu","Kamehameha IV Road and Kino Street Honolulu HI 96819 Honolulu","21.3433012",-157.8720275,"Honolulu Police Department","Gunshot",2015-09-29,2015
25156,"74","Male","African-American/Black","African-American/Black","2021 K St NW","Washington","DC",20006,"District of Columbia","2021 K St NW Washington DC 20006 District of Columbia","38.9029568",-77.0457423,"Washington Metropolitan Police Department","Beaten/Bludgeoned with instrument",2015-09-29,2015
16720,"31","Male","African-American/Black","African-American/Black","NW 119th St & I-95","North Miami","FL",33168,"Miami-Dade","NW 119th St & I-95 North Miami FL 33168 Miami-Dade","25.88294",-80.2094423,"Miami-Dade Police Department","Gunshot",2015-09-28,2015
16721,"59","Male","Hispanic/Latino","Hispanic/Latino","1100 block W San Ysidro Blvd","San Diego","CA",92173,"San Diego","1100 block W San Ysidro Blvd San Diego CA 92173 San Diego","32.5619114",-117.0655529,"San Diego Police Department","Gunshot",2015-09-28,2015
16716,"40","Male","Hispanic/Latino","Hispanic/Latino","600 block Robinson Rd","Ponder","TX",76259,"Denton","600 block Robinson Rd Ponder TX 76259 Denton","33.1667033",-97.2778495,"Ponder Police Department","Gunshot",2015-09-27,2015
16717,"37","Female","Hispanic/Latino","Hispanic/Latino","2100 S San Pedro St","Los Angeles","CA",90011,"Los Angeles","2100 S San Pedro St Los Angeles CA 90011 Los Angeles","34.0255857",-118.2587759,"Los Angeles Police Department","Gunshot",2015-09-27,2015
16718,"43","Male","European-American/White","European-American/White","25 Cochran Dr","Rossville","GA",30741,"Walker","25 Cochran Dr Rossville GA 30741 Walker","34.9613537",-85.2665111,"Walker County Sheriff's Office","Gunshot",2015-09-27,2015
16714,"46","Male","African-American/Black","African-American/Black","6648 Maplewood Dr","Baton Rouge","LA",70812,"East Baton Rouge","6648 Maplewood Dr Baton Rouge LA 70812 East Baton Rouge","30.5068664",-91.1245418,"East Baton Rouge Parish Sheriff's Office","Gunshot",2015-09-26,2015
16715,"23","Male","Hispanic/Latino","Hispanic/Latino","W Jefferson Ave","Lovington","NM",88260,"Lea","W Jefferson Ave Lovington NM 88260 Lea","32.9512042",-103.3631035,"Lovington Police Department","Gunshot",2015-09-26,2015
29102,"18","Male","African-American/Black","African-American/Black","1005 Mitthoeffer Rd","Indianapolis","IN",46229,"Marion","1005 Mitthoeffer Rd Indianapolis IN 46229 Marion","39.7826819",-85.9897896,"Indianapolis Metropolitan Police Department","Asphyxiated/Restrained",2015-09-26,2015
16709,"45","Male","European-American/White","European-American/White","9200 block S. Steven Trail","Wilhoit","AZ",86332,"Yavapai","9200 block S. Steven Trail Wilhoit AZ 86332 Yavapai","34.4147725",-112.5902107,"Yavapai County Sheriff's Office","Gunshot",2015-09-25,2015
16710,"21","Male","European-American/White","European-American/White","500 block North Main St","Akron","OH",44310,"Summit","500 block North Main St Akron OH 44310 Summit","41.099127",-81.5116621,"Akron Police Department","Gunshot",2015-09-25,2015
16711,"34","Male","African-American/Black","African-American/Black","906 N Central Park Ave","Chicago","IL",60651,"Cook","906 N Central Park Ave Chicago IL 60651 Cook","41.897554",-87.716733,"Chicago Police Department","Gunshot",2015-09-25,2015
16698,"30","Male","Native American/Alaskan","Native American/Alaskan","600 block S. Canton St","St Paul","MN",55102,"Ramsey","600 block S. Canton St St Paul MN 55102 Ramsey","44.922578",-93.1343073,"St. Paul Police Department","Gunshot",2015-09-24,2015
16699,"17","Male","European-American/White","European-American/White","775 Legend Oak Dr","Fountain","CO",80817,"El Paso","775 Legend Oak Dr Fountain CO 80817 El Paso","38.7037725",-104.6941514,"Fountain Police Department","Gunshot",2015-09-24,2015
16700,"42","Male","African-American/Black","African-American/Black","11201 SW 197th St","Miami","FL",33157,"Miami-Dade","11201 SW 197th St Miami FL 33157 Miami-Dade","25.583624",-80.373965,"Miami-Dade Police Department","Gunshot",2015-09-24,2015
16692,"48","Male","African-American/Black","African-American/Black","838 S. Roberta St","Salt Lake City","UT",84111,"Salt Lake","838 S. Roberta St Salt Lake City UT 84111 Salt Lake","40.750953",-111.884298,"Salt Lake City Police Department","Gunshot",2015-09-23,2015
16693,"45","Male","European-American/White","European-American/White","12000 block Comers Rock Rd","Troutdale","VA",24378,"Grayson","12000 block Comers Rock Rd Troutdale VA 24378 Grayson","36.684425",-81.3001128,"Grayson County Sheriff's Office","Gunshot",2015-09-23,2015
16694,"19","Male","African-American/Black","African-American/Black","47 Main St","Reisterstown","MD",21136,"Baltimore","47 Main St Reisterstown MD 21136 Baltimore","39.4686759",-76.8291398,"Baltimore County Police Department","Gunshot",2015-09-23,2015
16695,"35","Male","European-American/White","European-American/White","1300 Eldorado Pkwy","McKinney","TX",75069,"Collin","1300 Eldorado Pkwy McKinney TX 75069 Collin","33.1776613",-96.6371806,"McKinney Police Department","Gunshot",2015-09-23,2015
16696,"28","Male","African-American/Black","African-American/Black","1800 block Tulip Street","Wilmington","DE",19805,"New Castle","1800 block Tulip Street Wilmington DE 19805 New Castle","39.7454198",-75.5726089,"Wilmington Police Department","Gunshot",2015-09-23,2015
16686,"26","Male","European-American/White","European-American/White","FL-40 & Co Rd 3","Barberville","FL",32180,"Volusia","FL-40 & Co Rd 3 Barberville FL 32180 Volusia","29.1855574",-81.4227929,"Volusia County Sheriff's Office","Gunshot",2015-09-22,2015
16687,"33","Male","European-American/White","European-American/White","148 W John Sims Pkwy","Niceville","FL",32578,"Okaloosa","148 W John Sims Pkwy Niceville FL 32578 Okaloosa","30.5228644",-86.4958392,"Okaloosa County Sheriff's Office","Gunshot",2015-09-22,2015
16688,"26","Male","Race unspecified","African-American/Black","100 block Spur Ranch Ave","North Las Vegas","NV",89032,"Clark","100 block Spur Ranch Ave North Las Vegas NV 89032 Clark","36.2308764",-115.1400438,"North Las Vegas Police Department","Gunshot",2015-09-22,2015
16689,"32","Male","African-American/Black","African-American/Black","17199 E 14th St","Haywood","CA",94541,"Alameda","17199 E 14th St Haywood CA 94541 Alameda","37.6893807",-122.1062945,"Alameda County Sheriff's Office","Gunshot",2015-09-22,2015
16690,"55","Male","European-American/White","European-American/White","6720 Odessa Way","Anderson","CA",96007,"Shasta","6720 Odessa Way Anderson CA 96007 Shasta","40.4805505",-122.3888123,"Shasta County Sheriff's Office","Gunshot",2015-09-22,2015
22504,"36","Male","European-American/White","European-American/White","I-95","Fredericksburg","VA",22408,"Spotsylvania","I-95 Fredericksburg VA 22408 Spotsylvania","38.3058351",-77.5020694,"Virginia State Police","Gunshot",2015-09-22,2015
16680,"27","Male","European-American/White","European-American/White","2040 California Ave","Sand City","CA",93955,"Monterey","2040 California Ave Sand City CA 93955 Monterey","36.6211309",-121.8430421,"Sand City Police Department","Gunshot",2015-09-21,2015
16681,"23","Female","European-American/White","European-American/White","2040 California Ave","Sand City","CA",93955,"Monterey","2040 California Ave Sand City CA 93955 Monterey","36.6211309",-121.8430421,"Sand City Police Department","Gunshot",2015-09-21,2015
16682,"21","Male","European-American/White","European-American/White","US-82 & US-271","Paris","TX",75460,"Lamar","US-82 & US-271 Paris TX 75460 Lamar","33.6741374",-95.522369,"Texas Department of Public Safety","Gunshot",2015-09-21,2015
16683,"24","Male","Hispanic/Latino","Hispanic/Latino","10830 Stone Canyon Rd","Dallas","TX",75230,"Dallas","10830 Stone Canyon Rd Dallas TX 75230 Dallas","32.894056",-96.7727845,"Dallas Police Department","Gunshot",2015-09-21,2015
16684,"24","Male","Hispanic/Latino","Hispanic/Latino","1200 Dixie Drive","Auburndale","FL",33823,"Polk","1200 Dixie Drive Auburndale FL 33823 Polk","28.0745985",-81.845118,"Polk County Sheriff's Office","Gunshot",2015-09-21,2015
22047,"24","Male","African-American/Black","African-American/Black","1800 block 66th Street","Lubbock","TX",79412,"Lubbock","1800 block 66th Street Lubbock TX 79412 Lubbock","33.534277",-101.8553308,"Lubbock Police Department","Beaten/Bludgeoned with instrument",2015-09-21,2015
16673,"23","Male","European-American/White","European-American/White","1700 Park Rd","Harrisonburg","VA",22802,"Rockingham","1700 Park Rd Harrisonburg VA 22802 Rockingham","38.480108",-78.8748803,"Harrisonburg Police Department","Gunshot",2015-09-20,2015
16675,"56","Male","European-American/White","European-American/White","800 block W Washington St","Shelbyville","IN",46176,"Shelby","800 block W Washington St Shelbyville IN 46176 Shelby","39.5224235",-85.7909939,"Shelbyville Police Department, Shelby County Sheriff's Office","Gunshot",2015-09-20,2015
16671,"50","Male","Native American/Alaskan","Native American/Alaskan","6400 Marine Dr","Marysville","WA",98271,"Snohomish","6400 Marine Dr Marysville WA 98271 Snohomish","48.05795",-122.2668275,"Tulalip Tribal Police Department, Snohomish County Sheriff's Office","Beaten/Bludgeoned with instrument",2015-09-19,2015
16672,"46","Male","European-American/White","European-American/White","Gause Blvd & I-10","Slidell","LA",70461,"St. Tammany","Gause Blvd & I-10 Slidell LA 70461 St. Tammany","30.2851677",-89.7487811,"St. Tammany Parish Sheriff's Office, Louisiana State Police, Slidell Police Department","Gunshot",2015-09-19,2015
